"Time,""Voltage[V]"",""ε Voltage[V]"",""Current[µA]"",""ε Current[µA]"",""Pressure[Pa]"",""ε Pressure[Pa]"""
"2022-11-16 17:04:16.694,""42.85"",""0.00001"",""65.80"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.695,""37.83"",""0.00001"",""31.43"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.696,""32.15"",""0.00001"",""10.81"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.697,""26.87"",""0.00001"",""-1.30"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.698,""21.46"",""0.00001"",""-9.16"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.699,""15.91"",""0.00001"",""-13.41"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.700,""10.49"",""0.00001"",""-16.36"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.701,""5.34"",""0.00001"",""-17.02"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.702,""-0.07"",""0.00001"",""-18.32"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.703,""-4.96"",""0.00001"",""-19.31"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.704,""-9.85"",""0.00001"",""-19.96"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.705,""-14.60"",""0.00001"",""-20.29"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.706,""-18.83"",""0.00001"",""-20.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.707,""-23.85"",""0.00001"",""-23.89"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.708,""-29.13"",""0.00001"",""-25.53"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.709,""-33.76"",""0.00001"",""-27.82"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.710,""-39.04"",""0.00001"",""-30.11"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.711,""-38.38"",""0.00001"",""-27.49"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.712,""-32.70"",""0.00001"",""-25.53"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.713,""-26.76"",""0.00001"",""-21.27"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.714,""-21.21"",""0.00001"",""-18.32"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.715,""-15.93"",""0.00001"",""-15.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.716,""-10.64"",""0.00001"",""-13.41"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.717,""-4.83"",""0.00001"",""-6.54"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.718,""0.32"",""0.00001"",""0.66"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.719,""5.21"",""0.00001"",""5.57"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.720,""10.10"",""0.00001"",""10.81"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.721,""15.25"",""0.00001"",""17.03"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.722,""20.27"",""0.00001"",""23.25"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.723,""25.02"",""0.00001"",""30.12"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.724,""29.64"",""0.00001"",""37.32"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.725,""34.80"",""0.00001"",""48.45"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.726,""39.42"",""0.00001"",""57.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.727,""42.06"",""0.00001"",""57.29"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.728,""36.51"",""0.00001"",""24.23"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.729,""31.63"",""0.00001"",""7.53"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.730,""26.21"",""0.00001"",""-3.59"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.731,""20.66"",""0.00001"",""-10.80"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.732,""15.12"",""0.00001"",""-16.03"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.733,""9.96"",""0.00001"",""-17.67"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.734,""4.28"",""0.00001"",""-20.62"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.735,""-0.87"",""0.00001"",""-22.25"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.736,""-5.75"",""0.00001"",""-23.89"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.737,""-10.11"",""0.00001"",""-21.93"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.738,""-15.00"",""0.00001"",""-23.23"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.739,""-20.02"",""0.00001"",""-23.89"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.740,""-25.30"",""0.00001"",""-26.18"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.741,""-29.66"",""0.00001"",""-25.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.742,""-35.21"",""0.00001"",""-29.13"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.743,""-40.10"",""0.00001"",""-32.07"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.744,""-36.40"",""0.00001"",""-28.80"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.745,""-30.72"",""0.00001"",""-25.20"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.746,""-25.17"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.747,""-19.62"",""0.00001"",""-20.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.748,""-14.60"",""0.00001"",""-18.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.749,""-8.79"",""0.00001"",""-14.07"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.750,""-3.91"",""0.00001"",""-6.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.751,""1.25"",""0.00001"",""0.99"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.752,""5.87"",""0.00001"",""6.88"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.753,""11.28"",""0.00001"",""13.75"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.754,""16.17"",""0.00001"",""19.32"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.755,""20.93"",""0.00001"",""24.88"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.756,""25.15"",""0.00001"",""30.77"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.757,""30.31"",""0.00001"",""39.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.758,""34.66"",""0.00001"",""48.12"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.759,""39.55"",""0.00001"",""59.25"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.760,""39.68"",""0.00001"",""42.89"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.761,""34.53"",""0.00001"",""18.01"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.762,""29.25"",""0.00001"",""2.30"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.763,""23.83"",""0.00001"",""-7.20"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.764,""18.15"",""0.00001"",""-13.41"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.765,""13.13"",""0.00001"",""-15.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.766,""7.59"",""0.00001"",""-19.31"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.767,""2.04"",""0.00001"",""-21.93"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.768,""-2.85"",""0.00001"",""-23.56"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.769,""-7.34"",""0.00001"",""-24.22"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.770,""-12.09"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.771,""-16.98"",""0.00001"",""-26.18"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.772,""-22.27"",""0.00001"",""-27.82"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.773,""-26.89"",""0.00001"",""-27.49"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.774,""-32.17"",""0.00001"",""-30.11"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.775,""-37.19"",""0.00001"",""-31.42"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.776,""-41.02"",""0.00001"",""-31.09"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.777,""-35.21"",""0.00001"",""-26.83"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.778,""-29.79"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.779,""-24.38"",""0.00001"",""-23.56"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.780,""-19.36"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.781,""-13.55"",""0.00001"",""-18.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.782,""-8.53"",""0.00001"",""-15.71"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.783,""-3.38"",""0.00001"",""-7.20"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.784,""1.91"",""0.00001"",""0.66"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.785,""6.79"",""0.00001"",""7.86"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.786,""11.55"",""0.00001"",""14.41"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.787,""16.30"",""0.00001"",""19.97"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.788,""20.66"",""0.00001"",""26.52"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.789,""25.55"",""0.00001"",""35.36"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.790,""29.91"",""0.00001"",""41.90"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.791,""34.66"",""0.00001"",""51.72"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.792,""39.29"",""0.00001"",""61.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.793,""36.91"",""0.00001"",""33.39"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.794,""32.02"",""0.00001"",""11.13"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.795,""26.74"",""0.00001"",""-3.27"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.796,""21.06"",""0.00001"",""-12.11"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.797,""15.91"",""0.00001"",""-14.72"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.798,""10.36"",""0.00001"",""-18.00"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.799,""4.81"",""0.00001"",""-20.29"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.800,""-0.21"",""0.00001"",""-21.60"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.801,""-4.70"",""0.00001"",""-22.58"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.802,""-9.59"",""0.00001"",""-24.54"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.803,""-14.60"",""0.00001"",""-26.18"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.804,""-19.76"",""0.00001"",""-28.80"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.805,""-24.38"",""0.00001"",""-29.78"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.806,""-29.40"",""0.00001"",""-31.42"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.807,""-34.42"",""0.00001"",""-32.40"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.808,""-39.44"",""0.00001"",""-33.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.809,""-39.97"",""0.00001"",""-30.44"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.810,""-34.42"",""0.00001"",""-26.51"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.811,""-29.13"",""0.00001"",""-24.54"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.812,""-23.98"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.813,""-18.17"",""0.00001"",""-19.96"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.814,""-13.15"",""0.00001"",""-18.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.815,""-7.87"",""0.00001"",""-14.07"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.816,""-2.72"",""0.00001"",""-5.23"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.817,""2.57"",""0.00001"",""1.64"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.818,""7.32"",""0.00001"",""8.52"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.819,""12.08"",""0.00001"",""15.06"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.820,""16.30"",""0.00001"",""20.30"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.821,""21.32"",""0.00001"",""28.81"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.822,""25.55"",""0.00001"",""36.34"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.823,""30.31"",""0.00001"",""45.83"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.824,""35.06"",""0.00001"",""55.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.825,""39.68"",""0.00001"",""66.78"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.826,""34.93"",""0.00001"",""26.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.827,""29.64"",""0.00001"",""5.90"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.828,""24.10"",""0.00001"",""-7.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.829,""19.21"",""0.00001"",""-14.07"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.830,""13.53"",""0.00001"",""-18.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.831,""8.25"",""0.00001"",""-20.29"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.832,""2.83"",""0.00001"",""-21.93"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.833,""-2.06"",""0.00001"",""-21.60"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.834,""-6.81"",""0.00001"",""-22.25"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.835,""-11.70"",""0.00001"",""-23.56"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.836,""-16.85"",""0.00001"",""-26.51"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.837,""-21.21"",""0.00001"",""-27.16"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.838,""-26.36"",""0.00001"",""-30.44"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.839,""-31.38"",""0.00001"",""-32.40"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.840,""-36.40"",""0.00001"",""-33.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.841,""-41.02"",""0.00001"",""-34.04"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.842,""-38.91"",""0.00001"",""-30.76"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.843,""-33.63"",""0.00001"",""-27.49"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.844,""-28.34"",""0.00001"",""-25.20"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.845,""-22.53"",""0.00001"",""-21.60"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.846,""-17.64"",""0.00001"",""-19.63"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.847,""-11.96"",""0.00001"",""-16.03"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.848,""-6.55"",""0.00001"",""-9.81"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.849,""-1.00"",""0.00001"",""-1.30"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.850,""4.02"",""0.00001"",""4.26"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.851,""8.91"",""0.00001"",""9.50"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.852,""13.13"",""0.00001"",""14.74"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.853,""18.42"",""0.00001"",""22.26"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.854,""22.78"",""0.00001"",""29.46"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.855,""27.27"",""0.00001"",""37.65"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.856,""32.15"",""0.00001"",""48.12"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.857,""37.44"",""0.00001"",""59.58"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.858,""38.89"",""0.00001"",""50.09"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.859,""33.74"",""0.00001"",""21.28"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.860,""28.32"",""0.00001"",""1.97"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.861,""23.17"",""0.00001"",""-8.50"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.862,""17.23"",""0.00001"",""-16.03"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.863,""11.95"",""0.00001"",""-19.63"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.864,""6.66"",""0.00001"",""-21.93"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.865,""1.64"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.866,""-3.38"",""0.00001"",""-21.93"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.867,""-8.00"",""0.00001"",""-23.89"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.868,""-13.42"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.869,""-18.04"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.870,""-23.06"",""0.00001"",""-27.16"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.871,""-27.95"",""0.00001"",""-28.47"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.872,""-32.96"",""0.00001"",""-30.44"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.873,""-37.59"",""0.00001"",""-31.09"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.874,""-42.61"",""0.00001"",""-32.40"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.875,""-37.59"",""0.00001"",""-29.13"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.876,""-32.30"",""0.00001"",""-28.14"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.877,""-26.62"",""0.00001"",""-25.20"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.878,""-21.47"",""0.00001"",""-22.25"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.879,""-16.06"",""0.00001"",""-19.96"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.880,""-10.64"",""0.00001"",""-15.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.881,""-4.83"",""0.00001"",""-5.89"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.882,""0.59"",""0.00001"",""2.30"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.883,""5.34"",""0.00001"",""7.21"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.884,""9.83"",""0.00001"",""11.13"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.885,""15.25"",""0.00001"",""18.01"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.886,""19.61"",""0.00001"",""23.25"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.887,""24.36"",""0.00001"",""30.77"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.888,""29.38"",""0.00001"",""39.61"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.889,""34.53"",""0.00001"",""50.41"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.890,""39.29"",""0.00001"",""62.20"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.891,""37.97"",""0.00001"",""39.61"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.892,""32.02"",""0.00001"",""14.41"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.893,""26.87"",""0.00001"",""0.01"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.894,""21.06"",""0.00001"",""-10.14"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.895,""15.64"",""0.00001"",""-15.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.896,""10.23"",""0.00001"",""-18.65"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.897,""5.34"",""0.00001"",""-19.96"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.898,""0.19"",""0.00001"",""-20.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.899,""-5.09"",""0.00001"",""-22.58"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.900,""-9.98"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.901,""-14.47"",""0.00001"",""-24.22"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.902,""-19.49"",""0.00001"",""-25.53"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.903,""-24.51"",""0.00001"",""-26.18"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.904,""-29.27"",""0.00001"",""-26.83"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.905,""-34.15"",""0.00001"",""-27.16"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.906,""-38.91"",""0.00001"",""-27.82"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.907,""-41.29"",""0.00001"",""-27.49"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.908,""-36.27"",""0.00001"",""-27.49"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.909,""-30.46"",""0.00001"",""-23.56"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.910,""-25.30"",""0.00001"",""-23.23"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.911,""-19.62"",""0.00001"",""-21.27"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.912,""-14.21"",""0.00001"",""-18.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.913,""-8.40"",""0.00001"",""-12.43"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.914,""-2.85"",""0.00001"",""-3.59"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.915,""2.30"",""0.00001"",""2.62"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.916,""7.06"",""0.00001"",""7.86"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.917,""12.61"",""0.00001"",""15.39"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.918,""17.10"",""0.00001"",""19.97"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.919,""21.98"",""0.00001"",""26.19"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.920,""26.87"",""0.00001"",""34.05"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.921,""32.15"",""0.00001"",""43.21"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.922,""37.31"",""0.00001"",""53.36"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.923,""42.19"",""0.00001"",""64.16"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.924,""37.17"",""0.00001"",""29.14"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.925,""31.76"",""0.00001"",""9.50"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.926,""25.81"",""0.00001"",""-4.58"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.927,""20.27"",""0.00001"",""-11.45"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.928,""14.98"",""0.00001"",""-14.72"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.929,""10.10"",""0.00001"",""-15.71"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.930,""4.81"",""0.00001"",""-17.34"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.931,""-0.47"",""0.00001"",""-19.63"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.932,""-5.62"",""0.00001"",""-22.25"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.933,""-10.11"",""0.00001"",""-22.58"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.934,""-15.40"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.935,""-20.02"",""0.00001"",""-26.18"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.936,""-24.91"",""0.00001"",""-26.83"",""0.00001"",""0.00"",""0.00001"""
